applicant_id,group,age,income,history_years,dti,missed_24m,postcode_band,default_24m
11546,A,51,63800.0,5.3,0.342,1,4,0
11547,A,33,27100.0,14.9,0.33,0,5,0
11548,A,43,41700.0,6.2,0.291,0,3,0
11549,B,52,14100.0,3.6,0.302,2,2,0
11550,A,46,66600.0,3.0,0.327,2,3,1
11551,A,42,36000.0,5.5,0.103,0,3,0
11552,A,21,51600.0,4.0,0.501,0,3,0
11553,A,43,44600.0,11.9,0.546,1,2,0
11554,A,39,24300.0,15.9,0.554,1,1,0
11555,A,39,30500.0,11.7,0.157,0,3,0
11556,A,58,50900.0,18.3,0.328,0,3,0
11557,A,32,83200.0,6.3,0.541,0,3,0
11558,B,44,23100.0,4.3,0.559,0,3,0
11559,A,48,39700.0,9.4,0.211,0,3,0
11560,B,47,18100.0,10.4,0.161,1,1,0
11561,A,53,35900.0,2.7,0.359,1,5,0
11562,B,42,46500.0,3.6,0.366,1,2,0
11563,A,34,42400.0,5.2,0.269,0,2,0
11564,A,21,32700.0,22.1,0.472,0,4,1
11565,B,45,22200.0,5.2,0.417,1,4,0
11566,A,42,28400.0,17.0,0.329,0,1,0
11567,A,52,61700.0,17.8,0.211,1,2,0
11568,A,39,29600.0,8.8,0.364,0,1,0
11569,A,40,51100.0,3.2,0.338,0,1,0
11570,A,48,47100.0,6.6,0.216,0,3,0
11571,A,36,13900.0,3.3,0.208,0,2,0
11572,B,43,12600.0,1.5,0.433,0,1,1
11573,A,29,27200.0,6.0,0.281,0,2,0
11574,A,52,48800.0,20.0,0.48,0,5,0
11575,A,36,32700.0,17.3,0.303,0,2,0
11576,A,35,44600.0,6.1,0.288,1,2,0
11577,B,29,29100.0,2.4,0.283,1,4,0
11578,A,38,41200.0,7.6,0.262,0,1,0
11579,B,33,23200.0,7.6,0.403,1,4,0
11580,A,55,35200.0,9.5,0.3,0,2,1
11581,A,40,38500.0,9.2,0.427,0,3,0
11582,B,40,17800.0,4.2,0.412,1,4,1
11583,A,49,41900.0,8.5,0.335,0,3,0
11584,A,44,41000.0,7.9,0.365,0,2,0
11585,B,43,20400.0,13.1,0.159,0,2,0
11586,A,58,16200.0,13.2,0.366,1,2,0
11587,B,62,27700.0,2.8,0.523,2,3,1
11588,A,55,50400.0,10.6,0.482,0,3,0
11589,B,30,47900.0,7.2,0.203,0,5,0
11590,A,21,23200.0,4.0,0.249,0,3,0
11591,A,44,14300.0,3.7,0.325,0,4,0
11592,A,50,43500.0,6.8,0.365,1,4,0
11593,A,51,38000.0,7.2,0.198,0,3,0
11594,A,45,32900.0,4.8,0.386,0,3,1
11595,A,33,52800.0,11.7,0.221,1,1,0
11596,A,29,65400.0,9.5,0.326,0,3,0
11597,A,44,25500.0,2.2,0.323,0,3,0
11598,A,32,47700.0,7.1,0.376,2,2,0
11599,A,54,38900.0,11.9,0.389,0,2,0
11600,B,40,55400.0,1.8,0.275,0,4,0
11601,B,31,32000.0,2.2,0.322,0,3,1
11602,B,38,9400.0,3.4,0.255,0,5,0
11603,A,67,51200.0,16.7,0.261,1,2,0
11604,A,39,54700.0,3.8,0.058,1,3,0
11605,A,57,47200.0,10.5,0.331,1,2,0
11606,A,53,43600.0,11.1,0.205,0,1,0
11607,A,43,45600.0,5.0,0.138,0,1,0
11608,A,59,46300.0,7.9,0.224,1,3,0
11609,B,38,14600.0,1.9,0.205,1,4,0
11610,B,39,15900.0,2.8,0.288,0,1,0
11611,B,48,30800.0,9.0,0.057,0,5,0
11612,A,37,60000.0,6.3,0.441,0,3,0
11613,A,25,23900.0,10.8,0.156,1,2,0
11614,A,48,36800.0,9.9,0.501,0,2,0
11615,A,39,44700.0,8.2,0.179,2,4,0
11616,A,40,44700.0,9.7,0.368,0,2,0
11617,A,42,74900.0,6.6,0.239,1,1,0
11618,A,38,22000.0,11.1,0.407,0,1,0
11619,A,52,31100.0,5.8,0.312,0,2,0
11620,B,41,16300.0,4.0,0.306,1,4,1
11621,A,44,47100.0,7.4,0.216,0,4,0
11622,A,37,27800.0,5.4,0.379,1,4,0
11623,A,50,51500.0,26.5,0.369,0,3,0
11624,B,40,39200.0,2.1,0.6,2,5,0
11625,A,28,37900.0,9.6,0.507,0,2,0
11626,B,44,45100.0,5.5,0.311,1,1,0
11627,B,36,7500.0,2.3,0.153,0,3,1
11628,A,56,25600.0,3.8,0.283,0,3,0
11629,B,33,24800.0,6.1,0.335,0,4,0
11630,A,49,79500.0,2.8,0.258,2,1,0
11631,B,39,20800.0,7.0,0.393,0,3,0
11632,A,40,54800.0,11.2,0.563,0,1,0
11633,A,21,26000.0,6.9,0.162,0,2,0
11634,A,40,26200.0,2.7,0.186,1,3,0
11635,A,21,54100.0,6.0,0.287,0,4,0
11636,A,50,35400.0,22.0,0.211,0,1,0
11637,B,47,41500.0,8.9,0.169,0,5,0
11638,A,37,20400.0,22.5,0.436,0,1,0
11639,B,44,46300.0,3.3,0.34,0,4,0
11640,B,55,22200.0,3.2,0.479,1,3,1
11641,B,24,32000.0,4.1,0.595,0,5,0
11642,A,39,47200.0,8.8,0.02,0,1,0
11643,A,21,59800.0,13.7,0.326,0,3,0
11644,A,55,22100.0,10.0,0.376,1,3,0
11645,B,27,32600.0,2.9,0.246,0,5,0
11646,B,52,30000.0,5.2,0.344,2,2,0
11647,A,51,72400.0,6.2,0.484,0,1,0
11648,A,33,34900.0,9.5,0.345,1,1,0
11649,A,29,36700.0,15.7,0.268,0,3,0
11650,B,32,30900.0,4.0,0.501,1,5,0
11651,B,51,32000.0,4.2,0.168,0,4,0
11652,A,38,51200.0,16.2,0.098,1,3,0
11653,A,53,42900.0,7.7,0.435,0,4,0
11654,A,31,49100.0,4.7,0.27,1,1,0
11655,A,34,55000.0,8.1,0.057,0,4,0
11656,A,42,32300.0,3.1,0.444,0,2,0
11657,A,33,39700.0,16.3,0.123,0,3,0
11658,B,65,40600.0,2.5,0.492,0,2,0
11659,B,24,59500.0,5.8,0.28,1,1,0
11660,B,50,51700.0,3.3,0.401,0,3,0
11661,A,34,59800.0,9.1,0.394,0,2,0
11662,A,25,95200.0,14.2,0.108,0,3,0
11663,B,56,31500.0,4.1,0.518,0,2,0
11664,A,41,45100.0,15.0,0.319,0,2,0
11665,A,33,48400.0,12.2,0.4,0,3,0
11666,B,31,37300.0,5.3,0.538,0,3,0
11667,A,55,33500.0,7.5,0.402,1,3,0
11668,A,34,36600.0,13.4,0.358,0,3,0
11669,B,43,56900.0,8.0,0.476,1,4,0
11670,A,46,36400.0,10.7,0.296,1,2,0
11671,A,36,65900.0,8.5,0.232,0,4,0
11672,B,53,16200.0,4.7,0.418,0,5,0
11673,A,42,91700.0,5.7,0.286,2,3,0
11674,B,35,28000.0,4.7,0.334,0,5,0
11675,A,41,53800.0,10.5,0.211,0,3,0
11676,A,51,62200.0,8.4,0.379,1,3,0
11677,B,41,23600.0,1.4,0.57,1,5,0
11678,B,50,63100.0,5.5,0.261,0,3,0
11679,A,56,48600.0,13.8,0.328,0,1,0
11680,A,45,29800.0,15.7,0.302,1,2,0
11681,A,49,20300.0,13.0,0.408,1,1,0
11682,A,22,35300.0,6.7,0.413,1,2,0
11683,B,25,23400.0,12.7,0.392,1,3,0
11684,A,21,33000.0,8.9,0.202,0,3,0
11685,A,56,45800.0,5.0,0.331,0,1,0
11686,A,42,58700.0,5.5,0.433,0,2,0
11687,A,40,56300.0,7.1,0.376,1,2,0
11688,A,22,29100.0,6.5,0.376,1,1,0
11689,B,37,22400.0,1.7,0.321,2,4,0
11690,A,29,37100.0,7.8,0.111,0,2,0
11691,A,48,55500.0,11.4,0.38,0,3,0
11692,A,29,36100.0,16.6,0.199,0,4,0
11693,A,21,55800.0,16.0,0.471,0,2,0
11694,B,40,43300.0,4.8,0.4,1,3,0
11695,B,24,31000.0,6.8,0.482,1,5,0
11696,B,23,19800.0,9.2,0.287,1,5,0
11697,A,27,31500.0,7.5,0.157,0,4,0
11698,B,42,39400.0,3.5,0.381,0,2,0
11699,A,39,45100.0,9.1,0.44,0,1,0
11700,B,47,10800.0,12.5,0.205,0,4,0
11701,B,33,65100.0,5.3,0.487,1,4,0
11702,A,37,65800.0,20.1,0.47,3,1,0
11703,A,42,53100.0,12.2,0.02,1,1,0
11704,A,30,61900.0,12.9,0.221,1,1,0
11705,B,56,32700.0,2.3,0.573,2,5,1
11706,B,37,18800.0,5.7,0.246,2,5,1
11707,A,29,45400.0,4.5,0.14,0,1,0
11708,B,55,23000.0,2.3,0.296,1,4,0
11709,A,44,51100.0,5.9,0.481,1,1,1
11710,B,46,35800.0,1.5,0.388,1,5,1
11711,A,41,59800.0,6.0,0.346,2,4,0
11712,B,28,26000.0,5.6,0.255,0,3,0
11713,A,37,29100.0,3.8,0.457,0,3,0
11714,A,70,93400.0,12.5,0.232,0,1,0
11715,A,21,18900.0,6.0,0.25,2,3,0
11716,A,53,48300.0,7.5,0.254,0,2,0
11717,A,33,43000.0,5.2,0.514,0,4,0
11718,B,37,30400.0,3.0,0.345,1,4,0
11719,B,33,25200.0,0.3,0.34,0,5,1
11720,B,45,22600.0,6.3,0.492,1,5,1
11721,B,21,17900.0,13.9,0.267,0,1,0
11722,A,39,58500.0,4.4,0.557,1,5,0
11723,A,23,22900.0,7.4,0.476,0,4,0
11724,A,21,14100.0,9.7,0.392,1,1,1
11725,B,39,31900.0,2.1,0.289,1,4,1
11726,B,21,38000.0,17.0,0.234,0,4,0
11727,A,59,37600.0,14.4,0.32,1,2,0
11728,B,40,66500.0,5.2,0.326,0,5,0
11729,A,44,73100.0,11.5,0.178,1,1,0
11730,B,47,30700.0,2.7,0.282,1,3,1
11731,A,31,64100.0,19.4,0.245,1,3,0
11732,A,37,36100.0,17.5,0.622,0,3,0
11733,A,38,25600.0,3.5,0.301,1,1,0
11734,A,39,29300.0,13.0,0.187,0,5,0
11735,A,42,16900.0,8.4,0.582,1,3,1
11736,A,53,90800.0,24.8,0.153,0,3,0
11737,A,48,63400.0,12.0,0.391,0,3,0
11738,B,37,48700.0,4.8,0.055,0,5,0
11739,A,33,38500.0,2.9,0.165,0,4,0
11740,A,38,21600.0,5.8,0.435,0,2,1
11741,A,66,21200.0,7.9,0.243,0,4,0
11742,A,52,24900.0,20.5,0.637,0,1,0
11743,A,35,39600.0,9.4,0.148,0,3,0
11744,A,29,24300.0,16.0,0.178,0,1,0
11745,B,35,30500.0,2.1,0.171,0,3,0
11746,A,22,34200.0,8.9,0.542,1,3,0
11747,A,36,40200.0,5.3,0.191,0,1,0
11748,B,59,52100.0,7.4,0.288,2,3,0
11749,B,45,29500.0,9.1,0.508,3,2,0
11750,A,46,19400.0,5.3,0.472,1,5,1
11751,A,40,58400.0,10.2,0.515,0,1,0
11752,A,35,48000.0,3.9,0.315,0,1,0
11753,A,44,22700.0,9.7,0.327,0,2,0
11754,A,29,88600.0,9.3,0.155,0,4,0
11755,A,46,104300.0,14.0,0.214,0,3,0
11756,B,35,65500.0,10.0,0.551,2,2,1
11757,A,37,24200.0,20.6,0.415,0,2,0
11758,B,31,21300.0,11.2,0.37,1,4,1
11759,A,25,41700.0,3.9,0.303,1,3,0
11760,A,29,37700.0,8.0,0.02,0,2,0
11761,A,44,52700.0,9.1,0.2,1,1,0
11762,A,54,54200.0,6.6,0.171,1,4,0
11763,A,55,30900.0,2.0,0.249,1,4,0
11764,A,44,78500.0,13.2,0.387,0,1,0
11765,A,48,44200.0,11.2,0.129,0,4,0
11766,A,35,40000.0,7.5,0.515,1,3,1
11767,A,49,39700.0,13.2,0.372,0,3,0
11768,A,35,23700.0,19.1,0.483,2,1,0
11769,A,26,23900.0,6.3,0.413,0,1,1
11770,A,38,20800.0,8.8,0.227,0,4,1
11771,A,45,140800.0,19.6,0.231,1,3,0
11772,B,45,22100.0,3.0,0.406,0,2,0
11773,A,53,65900.0,4.7,0.178,0,3,0
11774,B,46,33600.0,2.9,0.367,1,2,0
11775,A,36,36400.0,6.9,0.164,0,1,0
11776,A,55,37800.0,4.8,0.396,0,2,0
11777,B,39,34800.0,12.8,0.512,0,3,0
11778,A,46,39000.0,8.5,0.311,0,1,0
11779,A,44,49800.0,5.8,0.334,0,2,0
11780,A,51,23500.0,4.4,0.463,1,5,1
11781,A,35,26500.0,5.6,0.327,0,5,0
11782,B,73,34200.0,11.2,0.527,1,5,0
11783,A,40,17500.0,14.4,0.252,0,5,0
11784,A,28,39700.0,6.3,0.229,0,4,0
11785,A,43,40700.0,2.7,0.378,1,2,0
11786,A,41,34600.0,15.8,0.307,0,1,0
11787,A,48,33700.0,4.6,0.418,0,4,0
11788,A,46,27700.0,8.1,0.39,1,1,0
11789,A,40,37300.0,10.9,0.393,0,1,0
11790,B,34,67100.0,5.8,0.458,0,4,0
11791,A,51,91600.0,4.8,0.375,0,2,0
11792,B,29,39000.0,6.1,0.597,0,3,1
11793,B,23,21400.0,10.5,0.24,1,2,0
11794,A,42,32600.0,6.9,0.264,0,1,0
11795,B,58,25100.0,9.7,0.457,0,4,1
11796,A,29,28100.0,7.0,0.358,0,3,1
11797,A,46,32900.0,13.2,0.309,0,2,0
11798,B,47,41600.0,1.8,0.289,0,2,0
11799,A,30,30100.0,17.2,0.218,2,2,0
11800,A,52,63100.0,9.9,0.254,1,3,0
11801,A,48,61600.0,2.8,0.213,0,1,1
11802,B,34,69500.0,1.6,0.176,0,2,0
11803,B,57,26600.0,6.2,0.266,0,4,0
11804,A,30,16300.0,10.3,0.373,0,3,0
11805,A,34,65700.0,7.2,0.297,0,1,0
11806,A,40,28000.0,11.6,0.245,1,1,0
11807,A,24,35200.0,7.9,0.603,1,2,0
11808,B,36,33400.0,13.2,0.31,2,5,0
11809,B,37,32300.0,3.6,0.238,1,5,0
11810,A,42,36800.0,11.0,0.439,0,4,0
11811,B,21,19800.0,4.5,0.28,1,4,1
11812,B,36,27000.0,2.0,0.291,0,5,0
11813,A,21,83500.0,4.7,0.093,0,2,0
11814,A,28,137500.0,7.4,0.412,1,2,0
11815,B,40,35700.0,3.6,0.232,0,2,0
11816,A,56,23800.0,5.4,0.285,0,3,0
11817,A,35,63700.0,3.6,0.384,1,4,0
11818,A,43,21900.0,10.9,0.198,0,3,0
11819,A,21,35300.0,14.1,0.182,0,3,0
11820,B,25,37300.0,9.8,0.227,0,5,0
11821,A,42,52500.0,11.8,0.447,0,2,0
11822,A,31,30900.0,4.2,0.451,0,3,1
11823,B,38,19700.0,2.9,0.387,0,1,0
11824,B,23,20100.0,5.7,0.221,0,5,0
11825,A,59,15700.0,6.7,0.322,1,2,1
11826,A,46,31200.0,8.4,0.164,0,1,0
11827,A,25,72700.0,5.0,0.407,0,1,0
11828,A,41,66300.0,4.5,0.117,0,1,0
11829,B,59,26100.0,6.8,0.198,1,5,0
11830,A,21,36500.0,7.4,0.128,0,4,0
11831,A,34,32100.0,8.1,0.318,0,3,0
11832,A,50,33300.0,5.3,0.454,0,1,0
11833,A,31,33900.0,5.5,0.434,0,4,0
11834,A,24,63900.0,14.4,0.572,0,1,0
11835,B,51,54900.0,2.2,0.355,0,5,0
11836,A,46,49400.0,12.3,0.502,0,3,0
11837,A,32,46300.0,9.1,0.253,1,3,0
11838,A,48,75300.0,10.1,0.453,1,3,0
11839,A,72,21600.0,12.9,0.407,0,2,0
11840,A,21,31100.0,10.0,0.456,0,3,0
11841,B,56,13700.0,5.0,0.488,0,5,1
11842,A,50,69500.0,3.1,0.314,2,2,1
11843,A,21,45000.0,6.4,0.377,0,4,0
11844,A,26,22900.0,15.3,0.384,0,2,0
11845,B,27,56500.0,11.0,0.266,0,5,0
11846,A,41,34900.0,11.3,0.309,0,4,0
11847,A,21,102700.0,10.4,0.449,0,2,0
11848,A,31,34500.0,5.3,0.242,1,2,0
11849,A,44,14000.0,7.4,0.118,0,2,0
11850,A,36,57200.0,30.0,0.574,0,1,0
11851,A,37,31300.0,11.4,0.463,0,5,0
11852,B,53,37800.0,2.9,0.342,2,5,0
11853,B,67,19900.0,9.5,0.351,0,1,1
11854,A,47,53500.0,5.9,0.02,0,1,0
11855,A,66,75100.0,5.6,0.19,0,4,0
11856,A,48,54300.0,6.6,0.302,1,1,1
11857,A,21,53400.0,3.0,0.38,0,2,1
11858,A,49,38900.0,3.8,0.134,0,1,0
11859,A,51,86300.0,13.1,0.28,0,3,0
11860,A,41,29900.0,13.5,0.489,0,2,0
11861,B,21,40900.0,9.5,0.403,2,5,1
11862,A,55,73000.0,6.9,0.135,1,3,0
11863,A,61,66200.0,18.9,0.335,0,2,0
11864,B,21,37300.0,1.2,0.453,0,4,0
11865,A,60,39500.0,4.0,0.473,1,3,0
11866,A,29,57000.0,5.9,0.297,0,3,0
11867,A,38,55200.0,11.6,0.207,0,5,0
11868,A,41,27200.0,15.5,0.44,0,2,0
11869,B,22,68700.0,7.6,0.54,1,5,0
11870,A,21,17600.0,3.4,0.266,0,1,0
11871,A,36,15000.0,13.9,0.415,0,1,1
11872,A,36,43200.0,4.4,0.425,1,1,1
11873,A,46,12100.0,3.4,0.392,1,5,0
11874,A,45,83100.0,6.9,0.299,1,5,0
11875,B,36,36200.0,2.9,0.254,0,4,0
11876,A,49,21400.0,11.1,0.398,0,3,0
11877,A,26,22300.0,1.1,0.317,0,5,0
11878,B,36,42900.0,4.5,0.45,0,5,1
11879,A,36,41100.0,9.5,0.523,0,1,0
11880,B,44,10600.0,5.6,0.211,1,4,0
11881,A,50,58600.0,8.4,0.348,0,1,0
11882,B,55,65700.0,2.9,0.499,0,4,0
11883,B,31,46700.0,5.3,0.399,0,3,0
11884,B,31,30100.0,13.6,0.299,0,4,0
11885,A,39,49600.0,7.2,0.161,0,3,0
11886,A,43,40200.0,9.3,0.261,0,1,0
11887,B,53,43400.0,2.6,0.173,0,4,0
11888,A,48,35300.0,7.0,0.247,1,3,0
11889,A,52,39100.0,4.8,0.289,0,3,0
11890,B,41,23500.0,18.8,0.32,1,5,0
11891,B,51,38300.0,3.8,0.359,0,4,0
11892,A,35,56100.0,8.1,0.216,0,3,0
11893,A,43,84300.0,8.1,0.234,0,2,0
11894,A,54,140100.0,9.1,0.358,0,3,0
11895,B,48,37800.0,4.0,0.237,1,4,0
11896,A,44,49600.0,11.3,0.481,1,1,0
11897,A,49,36700.0,6.7,0.275,0,2,0
11898,A,54,41700.0,5.2,0.178,0,5,0
11899,A,45,34400.0,8.3,0.512,0,2,1
11900,A,40,67000.0,6.5,0.508,0,4,0
11901,A,43,35700.0,7.3,0.409,1,5,0
11902,A,43,46000.0,8.6,0.165,0,2,0
11903,A,49,19200.0,4.9,0.26,1,2,0
11904,A,34,24900.0,7.1,0.242,1,2,0
11905,A,41,54100.0,7.8,0.327,0,1,0
11906,A,45,36600.0,4.4,0.195,0,1,0
11907,A,38,26900.0,11.6,0.416,0,2,0
11908,A,36,36800.0,10.0,0.378,0,2,0
11909,A,28,43500.0,2.4,0.362,1,2,0
11910,A,43,27500.0,5.3,0.333,0,1,0
11911,A,47,31200.0,11.7,0.137,1,2,0
11912,A,46,37700.0,4.9,0.22,0,2,0
11913,A,31,19900.0,5.4,0.351,0,2,0
11914,A,42,37900.0,4.3,0.335,0,1,0
11915,A,50,34500.0,7.4,0.373,0,2,1
11916,A,48,19500.0,5.1,0.255,2,4,0
11917,A,36,40300.0,9.8,0.137,0,4,0
11918,B,53,17500.0,1.4,0.509,0,5,1
11919,A,48,95900.0,11.7,0.171,0,1,0
11920,B,33,21300.0,2.1,0.482,2,4,1
11921,A,37,42800.0,14.5,0.296,0,3,0
11922,A,30,30300.0,11.0,0.43,0,2,0
11923,A,41,38400.0,14.4,0.241,1,1,0
11924,B,63,44300.0,6.4,0.451,1,5,0
11925,A,41,35500.0,14.1,0.437,0,2,0
11926,A,33,36700.0,11.2,0.069,0,1,0
11927,A,32,26900.0,8.8,0.148,1,1,0
11928,A,33,21600.0,4.1,0.373,0,3,0
11929,A,54,55600.0,3.5,0.19,0,3,0
11930,B,46,30600.0,2.3,0.385,0,4,0
11931,A,51,28600.0,9.6,0.206,1,1,0
11932,A,34,41300.0,2.9,0.389,0,1,0
11933,A,51,47300.0,17.3,0.258,0,5,0
11934,A,35,20600.0,6.2,0.398,0,3,1
11935,A,36,78600.0,8.9,0.483,0,4,0
11936,A,27,20800.0,3.3,0.045,0,1,0
11937,A,40,44100.0,8.2,0.357,0,3,0
11938,A,45,31700.0,15.6,0.132,0,2,0
11939,A,40,30600.0,3.7,0.239,2,3,1
11940,A,46,25000.0,9.5,0.304,0,3,0
11941,A,36,50600.0,7.2,0.309,0,2,0
11942,A,39,18400.0,3.3,0.353,0,3,0
11943,A,55,19900.0,6.2,0.264,1,1,1
11944,A,35,40200.0,15.3,0.357,0,3,0
11945,A,33,44400.0,12.5,0.258,0,2,0
11946,A,58,96500.0,2.9,0.191,1,3,0
11947,A,49,85400.0,9.8,0.373,0,1,0
11948,A,51,28100.0,8.0,0.303,0,1,0
11949,A,61,60700.0,4.5,0.248,1,2,0
11950,B,31,34800.0,7.5,0.308,1,4,0
11951,A,44,42900.0,12.1,0.188,1,5,0
11952,A,45,40800.0,7.0,0.263,0,1,0
11953,A,42,43600.0,14.7,0.371,0,3,0
11954,B,44,21400.0,7.5,0.272,0,3,0
11955,A,21,25700.0,6.8,0.3,1,1,0
11956,B,56,20300.0,8.9,0.022,1,5,0
11957,A,48,32000.0,3.9,0.406,0,1,0
11958,B,74,35000.0,5.0,0.601,1,3,0
11959,A,50,27000.0,18.4,0.549,0,3,0
11960,A,40,31800.0,10.8,0.27,2,1,1
11961,A,32,78000.0,13.0,0.347,0,1,0
11962,A,35,25600.0,5.6,0.529,0,5,0
11963,A,30,27900.0,6.6,0.259,0,1,0
11964,A,31,31800.0,8.6,0.472,1,4,1
11965,A,65,32200.0,14.8,0.329,1,1,0
11966,A,41,37600.0,7.1,0.185,0,1,0
11967,B,33,28200.0,6.9,0.316,0,5,0
11968,A,21,24600.0,8.6,0.335,2,4,1
11969,B,43,33900.0,15.5,0.524,3,5,1
11970,B,47,26200.0,17.1,0.205,1,5,0
11971,A,53,88100.0,6.7,0.277,1,1,0
11972,A,21,30900.0,7.8,0.114,0,2,0
11973,A,34,33300.0,9.7,0.306,0,1,0
11974,A,33,72500.0,5.1,0.02,0,1,0
11975,A,43,35000.0,2.8,0.18,0,2,0
11976,A,42,17600.0,2.4,0.377,0,1,1
11977,A,53,29500.0,14.9,0.095,1,2,0
11978,A,54,40700.0,2.4,0.289,1,4,0
11979,B,37,13800.0,1.0,0.332,0,4,1
11980,A,51,18400.0,4.7,0.301,0,1,0
11981,A,36,49400.0,16.4,0.469,0,1,0
11982,A,38,31900.0,12.4,0.132,2,1,0
11983,A,43,73700.0,9.3,0.177,0,2,0
11984,A,46,27700.0,7.5,0.02,0,3,0
11985,A,39,58000.0,10.7,0.334,0,1,0
11986,B,54,25000.0,3.1,0.615,0,2,0
11987,A,74,54300.0,9.0,0.381,0,3,0
11988,B,45,30200.0,2.5,0.336,0,5,0
11989,A,52,103600.0,2.5,0.355,0,3,0
11990,A,21,35300.0,2.2,0.333,0,3,0
11991,A,41,16100.0,20.3,0.416,1,5,1
11992,B,50,31600.0,9.3,0.271,1,2,0
11993,B,31,74100.0,1.6,0.448,0,3,0
11994,B,53,25200.0,1.6,0.61,1,4,1
11995,A,32,30800.0,7.5,0.228,1,1,0
11996,A,21,80700.0,8.6,0.167,0,4,1
11997,A,49,40300.0,6.2,0.336,1,2,0
11998,B,54,18400.0,4.1,0.153,0,4,0
11999,A,35,32000.0,10.2,0.305,1,1,1
12000,A,23,18300.0,26.0,0.368,0,5,0
12001,A,23,17000.0,9.1,0.236,0,2,0
12002,A,45,47200.0,23.0,0.059,1,3,0
12003,A,49,32100.0,11.5,0.279,1,2,0
12004,B,26,28100.0,5.4,0.309,2,5,1
12005,B,22,28700.0,5.8,0.289,1,3,0
12006,A,44,26800.0,8.4,0.302,3,2,0
12007,A,42,47800.0,6.4,0.076,0,4,0
12008,A,33,36900.0,4.1,0.294,0,2,0
12009,A,50,41500.0,1.9,0.259,1,1,0
12010,A,59,46400.0,4.5,0.279,0,1,1
12011,A,50,31800.0,14.1,0.266,0,2,0
12012,A,22,25400.0,10.8,0.197,0,2,0
12013,A,36,85800.0,2.9,0.334,0,1,0
12014,A,31,75000.0,6.7,0.052,0,1,0
12015,A,21,41100.0,10.2,0.32,0,3,1
12016,A,60,36100.0,13.9,0.328,0,4,1
12017,B,32,21600.0,3.9,0.428,1,4,1
12018,B,42,28700.0,7.4,0.27,0,4,0
12019,A,34,42700.0,6.4,0.445,1,3,1
12020,A,43,37300.0,5.7,0.292,0,3,0
12021,B,44,37000.0,5.5,0.205,1,3,1
12022,A,52,61000.0,12.1,0.71,0,1,0
12023,B,39,20200.0,5.3,0.369,1,3,1
12024,A,22,56100.0,10.2,0.399,1,1,0
12025,A,36,48600.0,12.1,0.257,0,1,0
12026,A,28,31700.0,4.0,0.15,0,3,0
12027,B,42,47600.0,4.5,0.462,2,3,0
12028,A,32,57500.0,19.3,0.344,0,4,0
12029,B,25,40600.0,4.4,0.326,1,4,0
12030,B,31,43000.0,0.4,0.275,1,5,0
12031,B,56,33300.0,6.1,0.196,2,2,0
12032,A,21,46100.0,13.4,0.395,0,1,0
12033,B,38,36800.0,9.8,0.513,0,4,0
12034,A,21,56300.0,5.9,0.284,1,1,0
12035,A,59,18600.0,5.1,0.104,0,1,0
12036,B,44,36000.0,6.2,0.443,3,2,0
12037,A,39,34000.0,9.2,0.334,2,2,0
12038,A,37,37500.0,14.6,0.02,4,4,0
12039,A,41,79100.0,12.4,0.27,1,4,0
12040,A,49,50900.0,4.1,0.432,0,1,0
12041,A,56,29300.0,7.6,0.129,0,2,0
12042,B,61,26200.0,4.8,0.464,1,5,0
12043,B,49,19800.0,3.0,0.277,1,3,0
12044,A,44,51700.0,7.3,0.196,0,3,0
12045,B,54,42600.0,4.5,0.173,0,5,0
12046,A,47,55900.0,6.7,0.211,0,2,0
12047,B,51,29600.0,3.9,0.335,0,2,0
12048,A,37,16900.0,12.4,0.149,1,2,0
12049,B,59,55900.0,3.6,0.263,0,3,0
12050,A,27,55600.0,8.3,0.376,2,4,0
12051,A,69,43200.0,8.9,0.291,0,1,0
12052,A,55,68500.0,5.9,0.067,1,3,0
12053,A,43,62200.0,3.8,0.404,1,1,0
12054,A,21,59300.0,8.1,0.283,1,3,0
12055,A,25,33800.0,13.7,0.355,1,2,0
12056,A,37,50500.0,11.8,0.199,0,1,0
12057,A,31,57200.0,2.5,0.251,1,1,0
12058,A,45,39900.0,7.9,0.11,2,1,0
12059,A,52,34500.0,2.5,0.394,0,3,0
12060,A,38,58200.0,4.0,0.459,0,1,0
12061,B,57,26500.0,5.1,0.487,0,4,0
12062,A,47,30500.0,11.3,0.62,0,2,0
12063,A,55,39700.0,10.8,0.276,0,2,1
12064,A,30,35400.0,13.3,0.267,0,5,0
12065,A,30,59100.0,8.4,0.344,0,1,0
12066,A,33,29100.0,5.5,0.562,0,3,0
12067,A,33,34100.0,11.2,0.209,0,1,0
12068,B,35,43200.0,7.6,0.345,0,4,0
12069,A,48,27300.0,5.4,0.226,0,3,0
12070,A,47,58400.0,8.1,0.249,0,2,0
12071,A,37,47400.0,2.0,0.363,1,2,1
12072,A,49,18000.0,7.2,0.482,0,3,1
12073,A,57,14900.0,7.3,0.16,0,2,0
12074,A,21,27400.0,9.5,0.386,0,4,0
12075,A,55,40100.0,7.8,0.067,0,3,0
12076,B,36,13700.0,3.2,0.21,1,5,1
12077,A,48,70300.0,11.4,0.111,0,2,0
12078,A,44,45900.0,12.4,0.365,0,1,0
12079,A,38,29600.0,9.0,0.391,0,2,0
12080,A,47,20900.0,9.8,0.547,1,2,0
12081,A,38,29000.0,7.9,0.439,1,1,1
12082,A,39,43600.0,7.7,0.204,0,3,0
